Dissemination Identifier,Original Dissemination Identifier,Action type,Event type,Event timestamp,Amendment indicator,Asset Class,Product name,Cleared,Mandatory clearing indicator,Execution Timestamp,Effective Date,Expiration Date,Maturity date of the underlier,Non-standardized term indicator,Platform identifier,Prime brokerage transaction indicator,Block trade election indicator,Large notional off-facility swap election indicator,Notional amount-Leg 1,Notional amount-Leg 2,Notional currency-Leg 1,Notional currency-Leg 2,Notional quantity-Leg 1,Notional quantity-Leg 2,Total notional quantity-Leg 1,Total notional quantity-Leg 2,Quantity frequency multiplier-Leg 1,Quantity frequency multiplier-Leg 2,Quantity unit of measure-Leg 1,Quantity unit of measure-Leg 2,Quantity frequency-Leg 1,Quantity frequency-Leg 2,Notional amount in effect on associated effective date-Leg 1,Notional amount in effect on associated effective date-Leg 2,Effective date of the notional amount-Leg 1,Effective date of the notional amount-Leg 2,End date of the notional amount-Leg 1,End date of the notional amount-Leg 2,Call amount-Leg 1,Call amount-Leg 2,Call currency-Leg 1,Call currency-Leg 2,Put amount-Leg 1,Put amount-Leg 2,Put currency-Leg 1,Put currency-Leg 2,Exchange rate,Exchange rate basis,First exercise date,Fixed rate-Leg 1,Fixed rate-Leg 2,Option Premium Amount,Option Premium Currency,Price,Price unit of measure,Spread-Leg 1,Spread-Leg 2,Spread currency-Leg 1,Spread currency-Leg 2,Strike Price,Strike price currency/currency pair,Post-priced swap indicator,Price currency,Price notation,Spread notation-Leg 1,Spread notation-Leg 2,Strike price notation,Fixed rate day count convention-leg 1,Fixed rate day count convention-leg 2,Floating rate day count convention-leg 1,Floating rate day count convention-leg 2,Floating rate reset frequency period-leg 1,Floating rate reset frequency period-leg 2,Floating rate reset frequency period multiplier-leg 1,Floating rate reset frequency period multiplier-leg 2,Other payment amount,Fixed rate payment frequency period-Leg 1,Floating rate payment frequency period-Leg 1,Fixed rate payment frequency period-Leg 2,Floating rate payment frequency period-Leg 2,Fixed rate payment frequency period multiplier-Leg 1,Floating rate payment frequency period multiplier-Leg 1,Fixed rate payment frequency period multiplier-Leg 2,Floating rate payment frequency period multiplier-Leg 2,Other payment type,Other payment currency,Settlement currency-Leg 1,Settlement currency-Leg 2,Settlement location-Leg 1,Settlement location-Leg 2,Collateralisation category,Custom basket indicator,Index factor,Underlier ID-Leg 1,Underlier ID-Leg 2,Underlier ID source-Leg 1,Underlying Asset Name,Underlying asset subtype or underlying contract subtype-Leg 1,Underlying asset subtype or underlying contract subtype-Leg 2,Embedded Option type,Option Type,Option Style,Package indicator,Package transaction price,Package transaction price currency,Package transaction price notation,Package transaction spread,Package transaction spread currency,Package transaction spread notation,Physical delivery location-Leg 1,Delivery Type
555704435,,NEWT,TRAD,2023-02-22T22:05:22Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-22T22:05:22Z,2023-02-22,9999-12-31,,False,BILT,,,,"3,700","3,700",MXN,MXN,,,120,120,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,30.8334598833288,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
555627174,554467410.0,MODI,TRAD,2023-02-22T21:20:19Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"530,000",,USD,,,,"33,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.926743914,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
556826682,,NEWT,TRAD,2023-02-23T21:51:56Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T21:51:56Z,2023-02-23,9999-12-31,,False,BILT,,,,"83,000","83,000",MXN,MXN,,,"2,800","2,792",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,29.590064444472,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
556835877,,NEWT,TRAD,2023-02-23T21:57:27Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T21:57:27Z,2023-02-23,9999-12-31,,False,BILT,,,,"45,000","45,000",MXN,MXN,,,"1,600","1,626",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,27.7777815256617,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
556762626,,NEWT,TRAD,2023-02-23T21:20:39Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T20:04:15Z,2023-02-23,2024-01-31,,False,BILT,,,,895,,USD,,,,595,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,1.50652849512,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
556762970,545121319.0,MODI,TRAD,2023-02-23T21:20:49Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"19,000",,USD,,,,"6,400",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9677242,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
556776123,555627174.0,MODI,TRAD,2023-02-23T21:26:43Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"400,000",,USD,,,,"25,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.879292182,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
557925149,556762626.0,MODI,TRAD,2023-02-24T21:26:04Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T20:04:15Z,2023-02-23,2024-01-31,,False,BILT,,,,"2,700",,USD,,,,"1,800",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,1.50230002472,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
557932605,556776123.0,MODI,TRAD,2023-02-24T21:28:41Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"200,000",,USD,,,,"13,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.8039745,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
557983437,,NEWT,TRAD,2023-02-24T22:05:20Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-24T22:05:20Z,2023-02-24,9999-12-31,,False,BILT,,,,"38,000","38,000",MXN,MXN,,,"1,300","1,312",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,28.700786052285,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
557983534,,NEWT,TRAD,2023-02-24T22:05:31Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-24T22:05:31Z,2023-02-24,9999-12-31,,False,BILT,,,,"38,000","38,000",MXN,MXN,,,"1,300","1,330",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,28.9193814467775,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
559111401,,NEWT,TRAD,2023-02-27T21:55:14Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-27T21:55:14Z,2023-02-27,9999-12-31,,False,BILT,,,,"37,000","37,000",MXN,MXN,,,"1,300","1,303",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,28.2875384653221,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
559114039,,NEWT,TRAD,2023-02-27T21:56:44Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-27T21:56:44Z,2023-02-27,9999-12-31,,False,BILT,,,,"68,000","68,000",MXN,MXN,,,"2,500","2,472",,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,27.4415424963165,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
559047864,556762970.0,MODI,TRAD,2023-02-27T21:20:17Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"23,000",,USD,,,,"7,900",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9120406,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
559053330,557925149.0,MODI,TRAD,2023-02-27T21:22:13Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T20:04:15Z,2023-02-23,2024-01-31,,False,BILT,,,,"3,300",,USD,,,,"2,200",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,1.49639526784,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
559060710,557932605.0,MODI,TRAD,2023-02-27T21:24:57Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"41,000",,USD,,,,"2,600",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,16.059385836,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
560251733,559047864.0,MODI,TRAD,2023-02-28T21:28:26Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"23,000",,USD,,,,"8,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.8831992,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
560253626,559053330.0,MODI,TRAD,2023-02-28T21:28:59Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T20:04:15Z,2023-02-23,2024-01-31,,False,BILT,,,,"1,700",,USD,,,,"1,100",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,1.51359608136,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
560254690,559060710.0,MODI,TRAD,2023-02-28T21:29:15Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"14,000",,USD,,,,875,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.963367734,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
561449508,560253626.0,MODI,TRAD,2023-03-01T21:28:26Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-23T20:04:15Z,2023-02-23,2024-01-31,,False,BILT,,,,5,,USD,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,1.510168,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
561449537,560254690.0,MODI,TRAD,2023-03-01T21:28:27Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"6,100",,USD,,,,385,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.885343074,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
562662560,,NEWT,TRAD,2023-03-02T21:55:19Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-02T21:55:19Z,2023-03-02,9999-12-31,,False,BILT,,,,360,360,MXN,MXN,,,15,13,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,27.6923805253767,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
563802892,560251733.0,MODI,TRAD,2023-03-03T21:32:02Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"24,000",,USD,,,,"8,300",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9051316,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
563646772,553244910.0,MODI,TRAD,2023-03-03T17:33:13Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-18T16:35:47Z,2023-01-18,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,3.862,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
563646779,552139762.0,MODI,TRAD,2023-03-03T17:33:13Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,65,,EUR,,,,30,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.2413762568566,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
563651073,563646779.0,MODI,TRAD,2023-03-03T17:34:24Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
564982228,561449537.0,MODI,TRAD,2023-03-06T21:26:58Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2021-12-17T21:00:06Z,2021-12-17,2023-10-30,,False,BILT,,,,"3,100",,USD,,,,195,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,15.816235518,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
565032771,,NEWT,TRAD,2023-03-06T21:57:03Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-06T21:57:03Z,2023-03-06,9999-12-31,,False,BILT,,,,"1,400","1,400",MXN,MXN,,,50,51,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,27.999982744,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
565033352,,NEWT,TRAD,2023-03-06T21:57:32Z,,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-03-06T21:57:32Z,2023-03-06,9999-12-31,,False,BILT,,,,"2,800","2,800",MXN,MXN,,,100,102,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,28.000014628,ACCY,,,,,,,False,MXN,1.0,,,,,,,A004,,DAIL,,1.0,,,,,MNTH,,,,1.0,,,MXN,MXN,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
564785688,563651073.0,MODI,TRAD,2023-03-06T17:19:18Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,375,,EUR,,,,175,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1551628209811,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
564802405,564785688.0,MODI,TRAD,2023-03-06T17:23:39Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,580,,EUR,,,,265,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.1722757012264,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
564813887,564802405.0,MODI,TRAD,2023-03-06T17:27:27Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-02-13T16:35:36Z,2023-02-13,2024-11-27,,False,BILT,,,,5,,EUR,,,,5,,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.16344883,ACCY,,,,,,,False,EUR,1.0,,,,,,,,,,,,,,,,,,,,,,,EUR,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
566228347,566149143.0,MODI,TRAD,2022-12-31T00:37:46Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-21T22:22:14Z,2022-12-23,2032-12-23,,False,XXXX,,,,"52,000",,USD,,,,"19,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.70819842272,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566234688,566149926.0,MODI,TRAD,2022-12-31T00:37:04Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-25T22:09:51Z,2022-11-29,2032-11-30,,False,XXXX,,,,"17,000",,USD,,,,"5,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.4,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566234728,566150365.0,MODI,TRAD,2022-12-31T00:37:53Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-22T22:18:46Z,2022-12-27,2032-12-24,,False,XXXX,,,,"49,000",,USD,,,,"20,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.5081813315,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566236682,566149383.0,MODI,TRAD,2022-12-31T00:36:10Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-18T22:28:22Z,2022-11-22,2032-11-22,,False,XXXX,,,,"20,000",,USD,,,,"5,800",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.460792,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566238183,566149940.0,MODI,TRAD,2022-12-31T00:37:39Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-20T22:27:44Z,2022-12-22,2032-12-22,,False,XXXX,,,,"23,000",,USD,,,,"8,200",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.80625359652,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566239778,566149045.0,MODI,TRAD,2022-12-31T00:37:33Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-19T22:21:29Z,2022-12-21,2032-12-22,,False,XXXX,,,,"140,000",,USD,,,,"50,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.81656227744,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566242085,566148536.0,MODI,TRAD,2022-12-31T00:26:54Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"530,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.7819375163703,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566260624,566149534.0,MODI,TRAD,2022-12-31T00:37:27Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-12-05T22:16:07Z,2022-12-07,2032-12-08,,False,XXXX,,,,"8,500",,USD,,,,"2,300",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.70531991148,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566163584,563802892.0,MODI,TRAD,2023-03-07T21:16:41Z,True,EQ,Equity:PortfolioSwap:PriceReturnBasicPerformance:SingleName,N,,2023-01-23T20:24:35Z,2023-01-23,2024-11-25,,False,BILT,,,,"29,000",,USD,,,,"10,000",,,,SHAS,,,,,,,,,,,,,,,,,,,,,,,,,2.9074542,ACCY,,,,,,,False,USD,1.0,,,,,,,,,,,,,,,,,,,,,,,USD,,,,,False,,US0758961009,,ISIN,,,,,,,False,,,,,,,,Cash
566196836,566147955.0,MODI,TRAD,2022-12-31T00:37:12Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-28T22:19:51Z,2022-11-30,2032-12-01,,False,XXXX,,,,"45,000",,USD,,,,"13,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.372562,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566202550,566148955.0,MODI,TRAD,2022-12-31T00:44:02Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-02T21:39:24Z,2022-11-04,2032-11-04,,False,XXXX,,,,"460,000",,USD,,,,"170,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.7815162891412,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566225960,566148571.0,MODI,TRAD,2022-12-31T00:37:20Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-29T22:15:51Z,2022-12-01,2032-12-01,,False,XXXX,,,,"76,000",,USD,,,,"22,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.378818,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566147955,497122186.0,MODI,TRAD,2023-01-04T01:02:50Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-28T22:19:51Z,2022-11-30,2032-12-01,,False,XXXX,,,,"33,000",,USD,,,,"13,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.4732034,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566148536,497110270.0,MODI,TRAD,2023-01-04T01:02:15Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-17T21:25:26Z,2022-11-21,2029-03-09,,False,XXXX,,,,"2,000,000",,USD,,,,"590,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,3.413327559792,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
566148571,497125004.0,MODI,TRAD,2023-01-04T01:02:56Z,True,EQ,Equity:ContractForDifference:PriceReturnBasicPerformance:SingleName,N,,2022-11-29T22:15:51Z,2022-12-01,2032-12-01,,False,XXXX,,,,"56,000",,USD,,,,"22,000",,,,SHAS,SHAS,,,,,,,,,,,,,,,,,,,,,,,,2.489669,ACCY,,,,,,,True,USD,1.0,,4.0,,,,,A004,,,,,,,,,MNTH,,,,1.0,,,USD,,,,,False,,US0758961009,,ISIN,,,,OPET,,,False,,,,,,,,Cash
